Dataset,Shadows,FPR,k_frac,Metric,Precision_Mean,Precision_Std,Recall_Mean,Recall_Std
CIFAR-100,256,0.009545484566618337,5.0,Gradient norm (CSG),0.020533333333333334,0.001508494466531302,0.0033022043295165907,0.0002723969385358777
CIFAR-100,256,0.009545484566618337,5.0,RMIA (Baseline),0.8690666666666665,0.024547821808778784,0.13983758009166403,0.007829321802813644
CIFAR-100,256,0.009545484566618337,5.0,Random guess,0.3112533333333333,0.009413541074194965,0.3112533333333333,0.009413541074194965
CIFAR-100,256,0.010722672220103232,0.1,CSL-Diff-50 (Ours),1.0,0.0,0.0031039874384642245,8.601375489507042e-05
CIFAR-100,256,0.010722672220103232,0.1,CSL-Diff-40 (Ours),1.0,0.0,0.0031039874384642245,8.601375489507042e-05
CIFAR-100,256,0.010722672220103232,0.1,LT-IQR (Pollock et al.),0.9866666666666667,0.018856180831641284,0.0030639714320616633,0.00013721215226285513
CIFAR-100,256,0.010722672220103232,0.1,Loss,0.013333333333333334,0.018856180831641266,4.2822884549503255e-05,6.056070410984477e-05
CIFAR-100,256,0.010722672220103232,0.1,Gradient norm (CSG),0.02666666666666667,0.018856180831641266,8.414349113600795e-05,5.952687467770243e-05
CIFAR-100,256,0.010722672220103232,0.1,RMIA (Baseline),0.39999999999999997,0.08640987597877148,0.0012427018977905783,0.0002727621253006033
CIFAR-100,256,0.010722672220103232,0.1,Random guess,0.3224133333333334,0.008918136327482068,0.3224133333333334,0.008918136327482068
CIFAR-100,256,0.010722672220103232,1.0,CSL-Diff-50 (Ours),0.9826666666666667,0.007542472332656513,0.03049610435382852,0.0006451638442243797
CIFAR-100,256,0.010722672220103232,1.0,CSL-Diff-40 (Ours),0.9866666666666667,0.007542472332656513,0.030620263851367093,0.0006485519623239413
CIFAR-100,256,0.010722672220103232,1.0,LT-IQR (Pollock et al.),0.972,0.014966629547095779,0.030161941911873325,0.0006155928580191049
CIFAR-100,256,0.010722672220103232,1.0,Loss,0.04666666666666666,0.020997354330698163,0.001463023110169144,0.0006968974833537379
CIFAR-100,256,0.010722672220103232,1.0,Gradient norm (CSG),0.013333333333333334,0.0018856180831641268,0.0004124944990182679,4.818659926153573e-05
CIFAR-100,256,0.010722672220103232,1.0,RMIA (Baseline),0.8079999999999999,0.0565685424949238,0.02512133328609979,0.002346717307527648
CIFAR-100,256,0.010722672220103232,1.0,Random guess,0.3224133333333334,0.008918136327482068,0.3224133333333334,0.008918136327482068
CIFAR-100,256,0.010722672220103232,2.0,CSL-Diff-50 (Ours),0.9700000000000001,0.0016329931618554536,0.06021454942805901,0.0015672149268262446
CIFAR-100,256,0.010722672220103232,2.0,CSL-Diff-40 (Ours),0.9693333333333333,0.005249338582674546,0.060168721987583516,0.0014156217407394545
CIFAR-100,256,0.010722672220103232,2.0,LT-IQR (Pollock et al.),0.96,0.00979795897113272,0.05958754515073511,0.0014141275956193226
CIFAR-100,256,0.010722672220103232,2.0,Loss,0.058666666666666666,0.00956846672960488,0.003655071181313882,0.0006882070316862778
CIFAR-100,256,0.010722672220103232,2.0,Gradient norm (CSG),0.013333333333333334,0.0024944382578492943,0.0008319073545143639,0.00017635874106496126
CIFAR-100,256,0.010722672220103232,2.0,RMIA (Baseline),0.8633333333333333,0.03355923452974195,0.05364642234800892,0.0034397208708317633
CIFAR-100,256,0.010722672220103232,2.0,Random guess,0.3224133333333334,0.008918136327482068,0.3224133333333334,0.008918136327482068
CIFAR-100,256,0.010722672220103232,3.0,CSL-Diff-50 (Ours),0.9582222222222222,0.006378977819736572,0.08921362377716781,0.001912016496698069
CIFAR-100,256,0.010722672220103232,3.0,CSL-Diff-40 (Ours),0.9564444444444445,0.006913932971601822,0.08904794599526368,0.0019158066585593402
CIFAR-100,256,0.010722672220103232,3.0,LT-IQR (Pollock et al.),0.9373333333333335,0.01226859888163755,0.08725676955499134,0.0015368420739658765
CIFAR-100,256,0.010722672220103232,3.0,Loss,0.072,0.015700908206805062,0.006733867715226476,0.0016300320252744752
CIFAR-100,256,0.010722672220103232,3.0,Gradient norm (CSG),0.015555555555555553,0.004399775527382962,0.001452309486649099,0.000418556712622394
CIFAR-100,256,0.010722672220103232,3.0,RMIA (Baseline),0.8768888888888888,0.031104761256751438,0.08172872613912198,0.005016625302796593
CIFAR-100,256,0.010722672220103232,3.0,Random guess,0.3224133333333334,0.008918136327482068,0.3224133333333334,0.008918136327482068
CIFAR-100,256,0.010722672220103232,5.0,CSL-Diff-50 (Ours),0.9365333333333333,0.01236482466066095,0.14529944109350054,0.0023143030045015734
CIFAR-100,256,0.010722672220103232,5.0,CSL-Diff-40 (Ours),0.9386666666666666,0.008771671575145893,0.1456448310480435,0.0027787781703181675
CIFAR-100,256,0.010722672220103232,5.0,LT-IQR (Pollock et al.),0.9085333333333333,0.01573559305806073,0.1409474542122405,0.002307456799856276
CIFAR-100,256,0.010722672220103232,5.0,Loss,0.09200000000000001,0.0068818602136341,0.01429617187471236,0.0013647021638608207
CIFAR-100,256,0.010722672220103232,5.0,Gradient norm (CSG),0.022133333333333335,0.0020997354330698167,0.00343684528023548,0.00036022032015504106
CIFAR-100,256,0.010722672220103232,5.0,RMIA (Baseline),0.8730666666666668,0.02394957666060556,0.13558717574407686,0.007143550301253544
CIFAR-100,256,0.010722672220103232,5.0,Random guess,0.3224133333333334,0.008918136327482068,0.3224133333333334,0.008918136327482068
CIFAR-100,256,0.012045035402587823,0.1,CSL-Diff-50 (Ours),1.0,0.0,0.0030053615099775947,5.906049906857512e-05
CIFAR-100,256,0.012045035402587823,0.1,CSL-Diff-40 (Ours),1.0,0.0,0.0030053615099775947,5.906049906857512e-05
CIFAR-100,256,0.012045035402587823,0.1,LT-IQR (Pollock et al.),0.9866666666666667,0.018856180831641284,0.002966187302275946,0.00010876538654989861
CIFAR-100,256,0.012045035402587823,0.1,Loss,0.013333333333333334,0.018856180831641266,4.10913872452334e-05,5.811199713893389e-05
CIFAR-100,256,0.012045035402587823,0.1,Gradient norm (CSG),0.02666666666666667,0.018856180831641266,8.104025269745455e-05,5.7321194271446466e-05
CIFAR-100,256,0.012045035402587823,0.1,RMIA (Baseline),0.41333333333333333,0.0754247233265651,0.0012417256054008188,0.00022464004189399477
CIFAR-100,256,0.012045035402587823,0.1,Random guess,0.33286666666666664,0.0065136847397528315,0.33286666666666664,0.0065136847397528315
CIFAR-100,256,0.012045035402587823,1.0,CSL-Diff-50 (Ours),0.984,0.005656854249492386,0.02956969755684294,0.00042960215787131374
CIFAR-100,256,0.012045035402587823,1.0,CSL-Diff-40 (Ours),0.988,0.005656854249492386,0.02968991201724204,0.000431933164636162
CIFAR-100,256,0.012045035402587823,1.0,LT-IQR (Pollock et al.),0.9733333333333333,0.0131993265821489,0.029246717997511825,0.00040789810847620877
CIFAR-100,256,0.012045035402587823,1.0,Loss,0.047999999999999994,0.019866219234335118,0.0014528951505920467,0.0006301355764407182
CIFAR-100,256,0.012045035402587823,1.0,Gradient norm (CSG),0.014666666666666666,0.0018856180831641268,0.000440908976144194,5.8298251776656845e-05
CIFAR-100,256,0.012045035402587823,1.0,RMIA (Baseline),0.8119999999999999,0.0537649204097492,0.024428536654416046,0.0019984053462482527
CIFAR-100,256,0.012045035402587823,1.0,Random guess,0.33286666666666664,0.0065136847397528315,0.33286666666666664,0.0065136847397528315
CIFAR-100,256,0.012045035402587823,2.0,CSL-Diff-50 (Ours),0.9726666666666667,0.0009428090415820641,0.05846417661941666,0.0011432952646048065
CIFAR-100,256,0.012045035402587823,2.0,CSL-Diff-40 (Ours),0.9713333333333333,0.0041096093353126546,0.05838085132313318,0.0009929178890690884
CIFAR-100,256,0.012045035402587823,2.0,LT-IQR (Pollock et al.),0.9633333333333333,0.010873004286866737,0.05789811523165888,0.0010520770724825944
CIFAR-100,256,0.012045035402587823,2.0,Loss,0.06066666666666667,0.009428090415820631,0.003656704303228136,0.0006400482573647298
CIFAR-100,256,0.012045035402587823,2.0,Gradient norm (CSG),0.016666666666666666,0.00410960933531265,0.001006641429525232,0.0002678678320000011
CIFAR-100,256,0.012045035402587823,2.0,RMIA (Baseline),0.866,0.03115552385479449,0.05208361408484067,0.0027695210044602334
CIFAR-100,256,0.012045035402587823,2.0,Random guess,0.33286666666666664,0.0065136847397528315,0.33286666666666664,0.0065136847397528315
CIFAR-100,256,0.012045035402587823,3.0,CSL-Diff-50 (Ours),0.9622222222222222,0.005370242654930932,0.0867464870964415,0.001301276529673278
CIFAR-100,256,0.012045035402587823,3.0,CSL-Diff-40 (Ours),0.96,0.005760658398584798,0.08654600704109551,0.001302260345577529
CIFAR-100,256,0.012045035402587823,3.0,LT-IQR (Pollock et al.),0.9431111111111111,0.011942247860039475,0.08501476347510017,0.0010311393144363877
CIFAR-100,256,0.012045035402587823,3.0,Loss,0.07644444444444444,0.017899582724979792,0.006918528968771802,0.0017498898334118549
CIFAR-100,256,0.012045035402587823,3.0,Gradient norm (CSG),0.01911111111111111,0.004399775527382962,0.001727192463834974,0.00041006950393091164
CIFAR-100,256,0.012045035402587823,3.0,RMIA (Baseline),0.8813333333333334,0.02847220867208347,0.07950556344859898,0.003981397143955566
CIFAR-100,256,0.012045035402587823,3.0,Random guess,0.33286666666666664,0.0065136847397528315,0.33286666666666664,0.0065136847397528315
CIFAR-100,256,0.012045035402587823,5.0,CSL-Diff-50 (Ours),0.9408,0.010752984081949836,0.14134275093777313,0.001408764640961869
CIFAR-100,256,0.012045035402587823,5.0,CSL-Diff-40 (Ours),0.9426666666666668,0.007570703768841786,0.14163153317028276,0.0017382094609532347
CIFAR-100,256,0.012045035402587823,5.0,LT-IQR (Pollock et al.),0.9144,0.013963762625691805,0.13737228510888932,0.0016311936691133144
CIFAR-100,256,0.012045035402587823,5.0,Loss,0.09893333333333333,0.006542850211405492,0.01488231059476207,0.0012469863308042408
CIFAR-100,256,0.012045035402587823,5.0,Gradient norm (CSG),0.026399999999999996,0.002993325909419154,0.003973564459886058,0.0005159558001846605
CIFAR-100,256,0.012045035402587823,5.0,RMIA (Baseline),0.8776,0.022636843125017816,0.13192795728190698,0.005642518428006342
CIFAR-100,256,0.012045035402587823,5.0,Random guess,0.33286666666666664,0.0065136847397528315,0.33286666666666664,0.0065136847397528315
CIFAR-100,256,0.013530477745798061,0.1,CSL-Diff-50 (Ours),1.0,0.0,0.002912437582707374,5.254299674611259e-05
CIFAR-100,256,0.013530477745798061,0.1,CSL-Diff-40 (Ours),1.0,0.0,0.002912437582707374,5.254299674611259e-05
CIFAR-100,256,0.013530477745798061,0.1,LT-IQR (Pollock et al.),0.9866666666666667,0.018856180831641284,0.002874446548591425,0.00010218920688604065
CIFAR-100,256,0.013530477745798061,0.1,Loss,0.013333333333333334,0.018856180831641266,3.970617431010522e-05,5.615301021930098e-05
CIFAR-100,256,0.013530477745798061,0.1,Gradient norm (CSG),0.02666666666666667,0.018856180831641266,7.850646919234632e-05,5.5523542563773366e-05
CIFAR-100,256,0.013530477745798061,0.1,RMIA (Baseline),0.41333333333333333,0.0754247233265651,0.0012036787093036192,0.0002196877139244504
CIFAR-100,256,0.013530477745798061,0.1,Random guess,0.34346666666666664,0.006190257578557529,0.34346666666666664,0.006190257578557529
CIFAR-100,256,0.013530477745798061,1.0,CSL-Diff-50 (Ours),0.9866666666666667,0.004988876515698593,0.028733462002644594,0.00037526666820507213
CIFAR-100,256,0.013530477745798061,1.0,CSL-Diff-40 (Ours),0.988,0.005656854249492386,0.028772262297526833,0.0003810490692565607
CIFAR-100,256,0.013530477745798061,1.0,LT-IQR (Pollock et al.),0.9746666666666667,0.013597385369580772,0.028381251854436115,0.00034356159103024784
CIFAR-100,256,0.013530477745798061,1.0,Loss,0.050666666666666665,0.01798765008430939,0.0014835303069916557,0.0005526276795462027
CIFAR-100,256,0.013530477745798061,1.0,Gradient norm (CSG),0.018666666666666668,0.0018856180831641268,0.0005436872216592337,5.6203600879136606e-05
CIFAR-100,256,0.013530477745798061,1.0,RMIA (Baseline),0.8119999999999999,0.0537649204097492,0.02367252204099421,0.0019194269763130598
CIFAR-100,256,0.013530477745798061,1.0,Random guess,0.34346666666666664,0.006190257578557529,0.34346666666666664,0.006190257578557529
CIFAR-100,256,0.013530477745798061,2.0,CSL-Diff-50 (Ours),0.976,0.0016329931618554536,0.05684906647425378,0.0009304928065321588
CIFAR-100,256,0.013530477745798061,2.0,CSL-Diff-40 (Ours),0.9753333333333334,0.005249338582674546,0.05680673928032166,0.0007418569911720885
CIFAR-100,256,0.013530477745798061,2.0,LT-IQR (Pollock et al.),0.9666666666666667,0.010624918300339493,0.056301659116221515,0.0008901728253845148
CIFAR-100,256,0.013530477745798061,2.0,Loss,0.06333333333333334,0.007542472332656504,0.0036960769904213955,0.0005037915741650664
CIFAR-100,256,0.013530477745798061,2.0,Gradient norm (CSG),0.018666666666666665,0.004109609335312651,0.0010916139844730731,0.00025972469013261097
CIFAR-100,256,0.013530477745798061,2.0,RMIA (Baseline),0.8673333333333333,0.029272664533466893,0.05054807529071642,0.0025282479142232123
CIFAR-100,256,0.013530477745798061,2.0,Random guess,0.34346666666666664,0.006190257578557529,0.34346666666666664,0.006190257578557529
CIFAR-100,256,0.013530477745798061,3.0,CSL-Diff-50 (Ours),0.9662222222222222,0.006378977819736572,0.0844123114045714,0.001007536984225873
CIFAR-100,256,0.013530477745798061,3.0,CSL-Diff-40 (Ours),0.9635555555555556,0.0062853936105470775,0.08418012565872109,0.0010641541578407952
CIFAR-100,256,0.013530477745798061,3.0,LT-IQR (Pollock et al.),0.9484444444444445,0.012757955639473177,0.08285270241068626,0.0009231282590878223
CIFAR-100,256,0.013530477745798061,3.0,Loss,0.07955555555555556,0.016665185119335714,0.006971305418486901,0.0015733548147754206
CIFAR-100,256,0.013530477745798061,3.0,Gradient norm (CSG),0.020888888888888887,0.003823255674241167,0.0018283968011156484,0.0003488678266826479
CIFAR-100,256,0.013530477745798061,3.0,RMIA (Baseline),0.8826666666666666,0.026599916457679975,0.07715940644182114,0.0036174076376950396
CIFAR-100,256,0.013530477745798061,3.0,Random guess,0.34346666666666664,0.006190257578557529,0.34346666666666664,0.006190257578557529
CIFAR-100,256,0.013530477745798061,5.0,CSL-Diff-50 (Ours),0.9461333333333334,0.011357621034158322,0.1377491081403116,0.001017784266759556
CIFAR-100,256,0.013530477745798061,5.0,CSL-Diff-40 (Ours),0.9471999999999999,0.007919595949289331,0.1379123656160298,0.001346705372865969
CIFAR-100,256,0.013530477745798061,5.0,LT-IQR (Pollock et al.),0.9202666666666666,0.015070795894341115,0.13397928362663405,0.001483730654311039
CIFAR-100,256,0.013530477745798061,5.0,Loss,0.1024,0.007533038342306949,0.01492669389908916,0.00132656330336747
CIFAR-100,256,0.013530477745798061,5.0,Gradient norm (CSG),0.028533333333333338,0.0032876874682501223,0.00416044848212199,0.0005346105001292768
CIFAR-100,256,0.013530477745798061,5.0,RMIA (Baseline),0.88,0.021505968163899672,0.12819431137794515,0.005187287528451187
CIFAR-100,256,0.013530477745798061,5.0,Random guess,0.34346666666666664,0.006190257578557529,0.34346666666666664,0.006190257578557529
CIFAR-100,256,0.01519911082952933,0.1,CSL-Diff-50 (Ours),1.0,0.0,0.002845743304539612,4.5936725303096644e-05
CIFAR-100,256,0.01519911082952933,0.1,CSL-Diff-40 (Ours),1.0,0.0,0.002845743304539612,4.5936725303096644e-05
CIFAR-100,256,0.01519911082952933,0.1,LT-IQR (Pollock et al.),0.9866666666666667,0.018856180831641284,0.0028085035175511933,9.387904414504405e-05
CIFAR-100,256,0.01519911082952933,0.1,Loss,0.013333333333333334,0.018856180831641266,3.873266713145867e-05,5.477626316419146e-05
CIFAR-100,256,0.01519911082952933,0.1,Gradient norm (CSG),0.04,0.0,0.00011382973218158447,1.8374690121238652e-06
CIFAR-100,256,0.01519911082952933,0.1,RMIA (Baseline),0.41333333333333333,0.0754247233265651,0.0011758967018810895,0.00021314800723899797
CIFAR-100,256,0.01519911082952933,0.1,Random guess,0.3514933333333334,0.005655942793990145,0.3514933333333334,0.005655942793990145
CIFAR-100,256,0.01519911082952933,1.0,CSL-Diff-50 (Ours),0.9866666666666667,0.004988876515698593,0.028075718301576864,0.00031157212116615093
CIFAR-100,256,0.01519911082952933,1.0,CSL-Diff-40 (Ours),0.988,0.005656854249492386,0.02811357557963857,0.00031331472190807236
CIFAR-100,256,0.01519911082952933,1.0,LT-IQR (Pollock et al.),0.9746666666666667,0.013597385369580772,0.027731602937822855,0.0002794319703071675
CIFAR-100,256,0.01519911082952933,1.0,Loss,0.052,0.01697056274847714,0.0014868913259989726,0.0005097886598378955
CIFAR-100,256,0.01519911082952933,1.0,Gradient norm (CSG),0.02,0.003265986323710904,0.0005685311698346334,8.86323143193292e-05
CIFAR-100,256,0.01519911082952933,1.0,RMIA (Baseline),0.8173333333333334,0.05188020388891658,0.023278991373121654,0.0017885866152065812
CIFAR-100,256,0.01519911082952933,1.0,Random guess,0.3514933333333334,0.005655942793990145,0.3514933333333334,0.005655942793990145
CIFAR-100,256,0.01519911082952933,2.0,CSL-Diff-50 (Ours),0.9766666666666666,0.0009428090415820641,0.05558614909160164,0.0008544669413036596
CIFAR-100,256,0.01519911082952933,2.0,CSL-Diff-40 (Ours),0.9773333333333333,0.0024944382578492965,0.0556225134895203,0.000756044892621652
CIFAR-100,256,0.01519911082952933,2.0,LT-IQR (Pollock et al.),0.9673333333333334,0.009843215373488942,0.05505109825447996,0.0007724527942998436
CIFAR-100,256,0.01519911082952933,2.0,Loss,0.06533333333333334,0.007542472332656507,0.0037247533024992036,0.0004889753198463028
CIFAR-100,256,0.01519911082952933,2.0,Gradient norm (CSG),0.01933333333333333,0.0033993463423951905,0.0011034258040402178,0.00021230500342232995
CIFAR-100,256,0.01519911082952933,2.0,RMIA (Baseline),0.872,0.02997776954122285,0.049654110601616654,0.0024336428499011015
CIFAR-100,256,0.01519911082952933,2.0,Random guess,0.3514933333333334,0.005655942793990145,0.3514933333333334,0.005655942793990145
CIFAR-100,256,0.01519911082952933,3.0,CSL-Diff-50 (Ours),0.9684444444444443,0.003325917677132402,0.0826737642014629,0.0010510047821643352
CIFAR-100,256,0.01519911082952933,3.0,CSL-Diff-40 (Ours),0.9666666666666668,0.002880329199292391,0.08252331217336618,0.001138079945912372
CIFAR-100,256,0.01519911082952933,3.0,LT-IQR (Pollock et al.),0.9515555555555556,0.010289632802480199,0.08122508974660246,0.0007977016888269054
CIFAR-100,256,0.01519911082952933,3.0,Loss,0.08222222222222221,0.01666518511933571,0.007038172677822036,0.0015325035409941954
CIFAR-100,256,0.01519911082952933,3.0,Gradient norm (CSG),0.022222222222222223,0.0027397395568750996,0.0018991006422450954,0.0002483412629829948
CIFAR-100,256,0.01519911082952933,3.0,RMIA (Baseline),0.8871111111111111,0.0279964724409309,0.07576916881226602,0.0035125620082019316
